Date,Time gap,Count,Average speed
2020-02-01,1,3,17
2020-02-01,2,1,25
2020-02-01,3,5,20
2020-02-01,4,4,18
2020-02-01,5,6,16
2020-02-01,6,2,18
2020-02-01,7,5,15
2020-02-01,8,3,19
2020-02-01,9,4,17
2020-02-01,10,5,18
2020-02-01,11,3,20
2020-02-01,12,6,15
2020-02-01,13,2,10
2020-02-01,14,1,14
2020-02-01,15,2,22
2020-02-01,16,1,17
2020-02-01,17,1,9
2020-02-01,21,1,18
2020-02-01,24,2,15
2020-02-01,25,1,16
2020-02-01,27,1,19
2020-02-01,28,1,23
2020-02-01,30,1,20
2020-02-01,31,2,17
2020-02-01,33,3,21
2020-02-01,34,2,22
2020-02-01,35,3,16
2020-02-01,37,1,22
2020-02-01,38,3,14
2020-02-01,39,2,21
2020-02-01,40,3,16
2020-02-01,41,2,17
2020-02-01,42,2,21
2020-02-01,43,5,20
2020-02-01,44,4,21
2020-02-01,45,5,18
2020-02-01,46,5,18
2020-02-01,47,10,16
2020-02-01,48,8,15
2020-02-01,49,7,18
2020-02-01,50,10,19
2020-02-01,51,3,16
2020-02-01,52,5,17
2020-02-01,53,6,17
2020-02-01,54,4,18
2020-02-01,55,4,18
2020-02-01,56,6,15
2020-02-01,57,5,20
2020-02-01,58,11,16
2020-02-01,59,6,19
2020-02-01,60,9,16
2020-02-01,61,9,18
2020-02-01,62,10,17
2020-02-01,63,5,16
2020-02-01,64,10,20
2020-02-01,65,9,18
2020-02-01,66,2,16
2020-02-01,67,6,19
2020-02-01,68,6,19
2020-02-01,69,4,18
2020-02-01,70,12,17
2020-02-01,71,9,19
2020-02-01,72,8,19
2020-02-01,73,8,20
2020-02-01,74,5,21
2020-02-01,75,5,20
2020-02-01,76,6,24
2020-02-01,77,5,18
2020-02-01,78,4,19
2020-02-01,79,6,22
2020-02-01,81,7,19
2020-02-01,82,5,19
2020-02-01,83,4,15
2020-02-01,85,5,19
2020-02-01,86,2,18
2020-02-01,87,3,15
2020-02-01,88,1,16
2020-02-01,89,1,18
2020-02-01,90,6,17
2020-02-01,91,1,14
2020-02-01,92,4,19
2020-02-01,93,8,19
2020-02-01,94,3,19
2020-02-01,95,3,17
2020-02-01,96,3,18
2020-02-02,1,5,22
2020-02-02,2,3,18
2020-02-02,3,1,17
2020-02-02,4,5,19
2020-02-02,5,1,15
2020-02-02,6,1,18
2020-02-02,7,2,19
2020-02-02,8,3,16
2020-02-02,9,2,22
2020-02-02,10,2,17
2020-02-02,11,1,27
2020-02-02,15,1,19
2020-02-02,17,1,21
2020-02-02,19,1,21
2020-02-02,21,2,20
2020-02-02,23,1,17
2020-02-02,25,2,19
2020-02-02,26,1,20
2020-02-02,28,1,17
2020-02-02,31,2,18
2020-02-02,34,1,24
2020-02-02,36,1,24
2020-02-02,37,1,15
2020-02-02,39,2,19
2020-02-02,41,3,16
2020-02-02,42,2,15
2020-02-02,44,2,16
2020-02-02,45,9,17
2020-02-02,46,2,16
2020-02-02,47,8,15
2020-02-02,48,3,15
2020-02-02,49,4,16
2020-02-02,50,4,14
2020-02-02,51,8,19
2020-02-02,52,7,19
2020-02-02,53,1,10
2020-02-02,54,4,17
2020-02-02,55,1,20
2020-02-02,56,3,15
2020-02-02,57,3,18
2020-02-02,58,5,20
2020-02-02,59,7,19
2020-02-02,60,2,21
2020-02-02,61,6,20
2020-02-02,62,7,18
2020-02-02,63,7,17
2020-02-02,64,5,16
2020-02-02,65,5,19
2020-02-02,66,8,17
2020-02-02,67,8,18
2020-02-02,68,10,16
2020-02-02,69,9,16
2020-02-02,70,7,17
2020-02-02,71,6,18
2020-02-02,72,4,19
2020-02-02,73,8,18
