Date,Time gap,Count,Average speed
2020-02-04,63,24,19
2020-02-04,64,16,19
2020-02-04,65,28,20
2020-02-04,66,43,20
2020-02-04,67,42,19
2020-02-04,68,36,18
2020-02-04,69,40,19
2020-02-04,70,22,18
2020-02-04,71,33,20
2020-02-04,72,28,20
2020-02-04,73,28,19
2020-02-04,74,25,19
2020-02-04,75,16,20
2020-02-04,76,28,18
2020-02-04,77,18,20
2020-02-04,78,15,22
2020-02-04,79,10,19
2020-02-04,80,10,22
2020-02-04,81,13,20
2020-02-04,82,19,17
2020-02-04,83,9,22
2020-02-04,84,8,19
2020-02-04,85,12,22
2020-02-04,86,13,20
2020-02-04,87,9,21
2020-02-04,88,6,20
2020-02-04,89,6,18
2020-02-04,90,3,23
2020-02-04,91,4,20
2020-02-04,92,3,21
2020-02-04,93,5,15
2020-02-04,95,6,22
2020-02-04,96,1,20
2020-02-05,1,1,19
2020-02-05,3,3,13
2020-02-05,5,1,20
2020-02-05,6,1,14
2020-02-05,9,1,18
2020-02-05,10,1,29
2020-02-05,11,1,19
2020-02-05,12,1,10
2020-02-05,13,1,21
2020-02-05,15,1,44
2020-02-05,16,1,15
2020-02-05,19,2,21
2020-02-05,20,2,22
2020-02-05,21,2,23
2020-02-05,22,4,24
2020-02-05,23,5,25
2020-02-05,24,12,21
2020-02-05,25,9,22
2020-02-05,26,18,20
2020-02-05,27,31,22
2020-02-05,28,42,19
2020-02-05,29,58,19
2020-02-05,30,58,21
2020-02-05,31,39,21
2020-02-05,32,54,21
2020-02-05,33,48,20
2020-02-05,34,28,21
2020-02-05,35,17,22
2020-02-05,36,16,21
2020-02-05,37,19,20
2020-02-05,38,15,18
2020-02-05,39,11,20
2020-02-05,40,10,20
2020-02-05,41,12,19
2020-02-05,42,9,22
2020-02-05,43,10,18
2020-02-05,44,19,21
2020-02-05,45,15,20
2020-02-05,46,18,18
2020-02-05,47,21,21
2020-02-05,48,22,22
2020-02-05,49,24,19
2020-02-05,50,18,21
2020-02-05,51,16,21
2020-02-05,52,11,20
2020-02-05,53,14,19
2020-02-05,54,11,22
2020-02-05,55,20,22
2020-02-05,56,17,20
2020-02-05,57,12,21
2020-02-05,58,16,19
2020-02-05,59,20,19
2020-02-05,60,19,20
2020-02-05,61,16,19
2020-02-05,62,24,21
2020-02-05,63,26,20
2020-02-05,64,20,20
2020-02-05,65,30,19
2020-02-05,66,36,21
2020-02-05,67,40,21
2020-02-05,68,45,19
2020-02-05,69,35,21
2020-02-05,70,43,21
2020-02-05,71,36,20
2020-02-05,72,41,21
2020-02-05,73,30,20
2020-02-05,74,21,21
2020-02-05,75,26,21
2020-02-05,76,24,21
2020-02-05,77,17,20
2020-02-05,78,17,21
2020-02-05,79,21,19
2020-02-05,80,15,22
2020-02-05,81,20,20
2020-02-05,82,19,19
2020-02-05,83,11,18
2020-02-05,84,16,22
2020-02-05,85,10,20
2020-02-05,86,20,20
2020-02-05,87,7,19
2020-02-05,88,6,22
2020-02-05,89,14,21
2020-02-05,90,5,19
2020-02-05,91,6,19
2020-02-05,92,7,18
2020-02-05,93,2,21
2020-02-05,95,6,20
2020-02-05,96,4,19
2020-02-06,3,2,18
2020-02-06,5,3,22
2020-02-06,6,1,18
2020-02-06,11,1,21
2020-02-06,15,1,38
2020-02-06,17,1,18
2020-02-06,18,1,18
2020-02-06,19,1,21
2020-02-06,21,2,20
2020-02-06,22,2,22
2020-02-06,23,6,22
2020-02-06,24,6,18
2020-02-06,25,9,21
