Date,Time gap,Count,Average speed
2020-02-11,59,7,19
2020-02-11,60,5,21
2020-02-11,61,4,21
2020-02-11,62,3,22
2020-02-11,63,2,20
2020-02-11,64,2,24
2020-02-11,65,1,24
2020-02-11,66,4,20
2020-02-11,67,3,23
2020-02-11,68,7,22
2020-02-11,69,3,25
2020-02-11,70,6,18
2020-02-11,71,2,27
2020-02-11,72,6,21
2020-02-11,73,1,23
2020-02-11,74,1,19
2020-02-11,75,1,18
2020-02-11,76,2,16
2020-02-11,77,1,15
2020-02-11,78,2,21
2020-02-11,80,1,15
2020-02-11,82,1,30
2020-02-11,83,1,23
2020-02-11,84,2,32
2020-02-11,86,3,17
2020-02-12,5,1,24
2020-02-12,17,1,15
2020-02-12,22,1,33
2020-02-12,23,1,16
2020-02-12,27,6,22
2020-02-12,28,1,21
2020-02-12,29,2,15
2020-02-12,30,1,24
2020-02-12,31,6,21
2020-02-12,32,7,20
2020-02-12,35,2,15
2020-02-12,37,2,18
2020-02-12,38,2,12
2020-02-12,40,1,28
2020-02-12,43,1,22
2020-02-12,44,2,28
2020-02-12,45,2,23
2020-02-12,46,4,22
2020-02-12,47,2,19
2020-02-12,48,2,17
2020-02-12,50,6,22
2020-02-12,51,1,15
2020-02-12,53,5,15
2020-02-12,54,2,16
2020-02-12,55,5,21
2020-02-12,57,3,19
2020-02-12,59,4,22
2020-02-12,60,5,21
2020-02-12,61,3,23
2020-02-12,62,1,28
2020-02-12,63,1,24
2020-02-12,64,7,24
2020-02-12,65,5,21
2020-02-12,66,4,20
2020-02-12,67,4,24
2020-02-12,68,7,22
2020-02-12,69,6,19
2020-02-12,70,5,24
2020-02-12,71,2,17
2020-02-12,72,1,20
2020-02-12,73,1,26
2020-02-12,74,1,21
2020-02-12,76,10,17
2020-02-12,77,3,28
2020-02-12,78,1,25
2020-02-12,79,1,21
2020-02-12,80,2,24
2020-02-12,81,1,20
2020-02-12,82,1,25
2020-02-12,84,1,18
2020-02-12,85,2,15
2020-02-12,86,1,21
2020-02-12,90,1,19
2020-02-12,94,1,20
2020-02-13,20,1,22
2020-02-13,26,2,19
2020-02-13,27,1,17
2020-02-13,28,2,20
2020-02-13,29,5,17
2020-02-13,30,3,18
2020-02-13,31,4,19
2020-02-13,33,1,21
2020-02-13,34,1,11
2020-02-13,36,1,14
2020-02-13,37,1,14
2020-02-13,38,1,23
2020-02-13,39,1,31
2020-02-13,43,1,20
2020-02-13,47,1,17
2020-02-13,49,2,31
2020-02-13,51,1,33
2020-02-13,53,2,21
2020-02-13,54,4,20
2020-02-13,55,1,15
2020-02-13,56,1,26
2020-02-13,58,2,23
2020-02-13,59,2,17
2020-02-13,61,2,14
2020-02-13,62,2,15
2020-02-13,63,4,25
2020-02-13,64,4,18
2020-02-13,65,5,18
2020-02-13,66,4,18
2020-02-13,67,3,23
2020-02-13,68,1,20
2020-02-13,69,3,16
2020-02-13,70,5,27
2020-02-13,71,3,21
2020-02-13,72,2,25
2020-02-13,73,2,22
2020-02-13,75,1,32
2020-02-13,76,2,18
2020-02-13,77,1,27
2020-02-13,80,3,25
2020-02-13,82,2,29
2020-02-13,88,1,16
2020-02-14,1,1,17
2020-02-14,18,1,15
