date_time,start_name,end_name,n_crisis,n_baseline,start_lat,start_lon,end_lat,end_lon
2020-08-13 1600,Trier-Saarburg,Trier,30,22.0,49.696535167735995,6.695377539178799,49.762781847047,6.6556081013759005
2020-08-13 1600,Saarlouis,Saarlouis,17,29.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-13 1600,Vulkaneifel,Vulkaneifel,138,130.2,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-13 1600,Trier,Trier,1498,1645.0,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-13 1600,Trier,Trier-Saarburg,19,20.0,49.762781847047,6.6556081013759005,49.696535167735995,6.695377539178799
2020-08-13 1600,Bastogne,Bastogne,2906,3207.6,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-13 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,4666,6821.0,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-13 1600,Grevenmacher,Grevenmacher,861,1381.4,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-14 0000,Neufchâteau,Neufchâteau,212,260.4,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-14 0000,Arlon,Arlon,3693,4664.0,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-14 0000,Esch-sur-Alzette,Capellen,21,12.0,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-08-14 0000,Meurthe-et-Moselle,Meurthe-et-Moselle,4660,6230.2,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-14 0000,Capellen,Capellen,1681,2563.6,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-14 0000,Redange,Redange,814,1198.8,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-14 0000,Bastogne,Bastogne,2981,3049.0,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-14 0000,Trier,Trier,1360,1438.6,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-14 0000,Wiltz,Wiltz,934,1113.8,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-14 0000,Saarlouis,Saarlouis,17,28.6,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-14 0000,Trier-Saarburg,Trier-Saarburg,2239,2680.0,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-14 0000,Merzig-Wadern,Merzig-Wadern,1251,1421.2,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-14 0000,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,3147,3420.4,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-14 0000,Echternach,Echternach,836,990.4,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-14 0000,Grevenmacher,Grevenmacher,857,1261.4,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-14 0000,Virton,Virton,2052,2381.4,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-14 0000,Remich,Remich,733,1036.4,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-14 0000,Vulkaneifel,Vulkaneifel,135,138.2,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-14 0000,Luxembourg,Luxembourg,6625,8902.4,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-14 0000,Esch-sur-Alzette,Esch-sur-Alzette,9049,13483.8,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-14 0000,Vianden,Vianden,304,396.4,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-14 0000,Marche-en-Famenne,Marche-en-Famenne,1257,588.8,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-14 0000,Esch-sur-Alzette,Luxembourg,396,95.8,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-08-14 0000,Verviers,Verviers,660,571.0,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-14 0000,Moselle,Moselle,3685,5029.4,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-14 0000,Mersch,Mersch,1336,1923.8,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-14 0000,Clervaux,Clervaux,923,1175.4,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-14 0000,Meuse,Meuse,54,73.6,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-14 0000,Diekirch,Diekirch,1652,2273.4,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-14 0800,Vulkaneifel,Vulkaneifel,129,140.6,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-14 0800,Virton,Virton,1919,2340.2,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-14 0800,Trier,Trier,1525,1558.4,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-14 0800,Bastogne,Bastogne,2705,2951.4,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-14 0800,Saarlouis,Saarlouis,16,24.8,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-14 0800,Merzig-Wadern,Merzig-Wadern,1258,1468.2,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-14 0800,Trier-Saarburg,Trier-Saarburg,2085,2618.2,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-14 0800,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2744,3266.8,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-14 0800,Meurthe-et-Moselle,Meurthe-et-Moselle,4224,6016.6,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-14 0800,Capellen,Capellen,1735,2587.8,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-14 0800,Echternach,Echternach,703,955.8,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-14 0800,Grevenmacher,Grevenmacher,849,1268.6,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-14 0800,Luxembourg,Esch-sur-Alzette,112,29.0,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-08-14 0800,Vianden,Vianden,239,378.2,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-14 0800,Meuse,Meuse,44,67.4,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-14 0800,Luxembourg,Luxembourg,8754,9656.0,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-14 0800,Diekirch,Diekirch,1575,2245.6,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-14 0800,Moselle,Moselle,3343,4926.0,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-14 0800,Mersch,Mersch,1354,1916.0,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-14 0800,Marche-en-Famenne,Marche-en-Famenne,1165,571.8,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-14 0800,Esch-sur-Alzette,Esch-sur-Alzette,9087,13453.4,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-14 0800,Esch-sur-Alzette,Luxembourg,326,57.6,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-08-14 0800,Clervaux,Clervaux,915,1166.8,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-14 0800,Verviers,Verviers,620,598.6,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-14 0800,Moselle,Meurthe-et-Moselle,22,12.6,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-08-14 0800,Remich,Remich,674,1036.8,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-14 0800,Neufchâteau,Neufchâteau,176,255.6,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-14 0800,Arlon,Arlon,3403,4536.8,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-14 0800,Meurthe-et-Moselle,Moselle,31,13.4,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-08-14 0800,Esch-sur-Alzette,Capellen,30,11.2,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-08-14 0800,Redange,Redange,743,1155.8,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-14 0800,Wiltz,Wiltz,838,1080.2,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-14 1600,Luxembourg,Esch-sur-Alzette,748,185.4,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-08-14 1600,Meurthe-et-Moselle,Moselle,37,16.0,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-08-14 1600,Capellen,Esch-sur-Alzette,41,24.8,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-08-14 1600,Virton,Virton,1924,2650.2,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-14 1600,Luxembourg,Luxembourg,7104,10444.6,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-14 1600,Vianden,Vianden,256,426.6,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-14 1600,Remich,Remich,697,1201.0,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-14 1600,Echternach,Echternach,783,1114.6,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-14 1600,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,2986,3554.0,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-14 1600,Trier-Saarburg,Trier-Saarburg,2224,2932.4,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-14 1600,Merzig-Wadern,Merzig-Wadern,1263,1590.8,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-14 1600,Saarlouis,Saarlouis,18,32.4,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-14 1600,Vulkaneifel,Vulkaneifel,134,151.8,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-14 1600,Trier,Trier,1512,1669.6,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-14 1600,Bastogne,Bastogne,2792,3314.0,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-14 1600,Grevenmacher,Grevenmacher,783,1430.8,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-14 1600,Mersch,Mersch,1260,2148.0,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-14 1600,Diekirch,Diekirch,1601,2598.4,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-14 1600,Verviers,Verviers,646,603.8,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-14 1600,Wiltz,Wiltz,917,1236.4,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-14 1600,Neufchâteau,Neufchâteau,195,283.8,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-14 1600,Moselle,Meurthe-et-Moselle,17,12.8,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-08-14 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,4534,7004.0,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-14 1600,Arlon,Arlon,3419,5129.0,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-14 1600,Meuse,Meuse,61,90.0,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-14 1600,Moselle,Moselle,3522,5741.6,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-14 1600,Esch-sur-Alzette,Capellen,24,11.2,49.522074327795,6.0254361757286,49.640456129419,5.9634696225832
2020-08-14 1600,Capellen,Capellen,1536,2879.2,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-14 1600,Esch-sur-Alzette,Esch-sur-Alzette,9239,15628.4,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-14 1600,Esch-sur-Alzette,Luxembourg,135,17.2,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-08-14 1600,Clervaux,Clervaux,864,1309.4,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-14 1600,Marche-en-Famenne,Marche-en-Famenne,1376,628.4,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-14 1600,Redange,Redange,776,1321.2,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-15 0000,Trier,Trier,1337,1432.5,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-15 0000,Vulkaneifel,Vulkaneifel,157,151.5,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-15 0000,Neufchâteau,Neufchâteau,225,261.0,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-15 0000,Bastogne,Bastogne,3156,3087.5,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-15 0000,Meurthe-et-Moselle,Meurthe-et-Moselle,4826,6328.0,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-15 0000,Arlon,Arlon,3672,4674.75,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-15 0000,Redange,Redange,861,1218.0,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-15 0000,Wiltz,Wiltz,1057,1149.0,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-15 0000,Virton,Virton,2042,2439.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-15 0000,Esch-sur-Alzette,Esch-sur-Alzette,9145,13654.25,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-15 0000,Trier-Saarburg,Trier-Saarburg,2347,2783.75,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-15 0000,Capellen,Capellen,1724,2545.25,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-15 0000,Merzig-Wadern,Merzig-Wadern,1291,1481.5,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-15 0000,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,3409,3473.75,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-15 0000,Grevenmacher,Grevenmacher,901,1283.0,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-15 0000,Echternach,Echternach,905,1023.0,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-15 0000,Vianden,Vianden,354,409.25,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-15 0000,Remich,Remich,758,1062.25,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-15 0000,Marche-en-Famenne,Marche-en-Famenne,1458,582.75,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-15 0000,Clervaux,Clervaux,986,1223.0,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-15 0000,Verviers,Verviers,672,584.5,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-15 0000,Luxembourg,Luxembourg,5879,8638.0,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-15 0000,Moselle,Moselle,3814,5075.0,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-15 0000,Mersch,Mersch,1382,1957.75,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-15 0000,Saarlouis,Saarlouis,22,26.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-15 0000,Meuse,Meuse,70,84.5,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-15 0000,Diekirch,Diekirch,1692,2290.25,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-15 0800,Esch-sur-Alzette,Luxembourg,63,14.5,49.522074327795,6.0254361757286,49.617167595459996,6.1698185880195995
2020-08-15 0800,Remich,Remich,742,1048.25,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-15 0800,Grevenmacher,Grevenmacher,882,1255.0,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-15 0800,Virton,Virton,2012,2390.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-15 0800,Vianden,Vianden,325,390.25,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-15 0800,Esch-sur-Alzette,Esch-sur-Alzette,8873,13512.75,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-15 0800,Marche-en-Famenne,Marche-en-Famenne,1421,581.5,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-15 0800,Echternach,Echternach,828,990.0,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-15 0800,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,3121,3293.25,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-15 0800,Moselle,Moselle,3647,5018.0,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-15 0800,Merzig-Wadern,Merzig-Wadern,1269,1461.0,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-15 0800,Luxembourg,Luxembourg,5644,8757.75,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-15 0800,Diekirch,Diekirch,1591,2237.75,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-15 0800,Mersch,Mersch,1332,1911.0,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-15 0800,Meuse,Meuse,55,83.25,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-15 0800,Verviers,Verviers,642,575.0,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-15 0800,Neufchâteau,Neufchâteau,219,258.0,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-15 0800,Meurthe-et-Moselle,Moselle,10,10.25,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-08-15 0800,Wiltz,Wiltz,1004,1120.0,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-15 0800,Clervaux,Clervaux,924,1181.75,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-15 0800,Trier-Saarburg,Trier-Saarburg,2242,2686.75,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-15 0800,Capellen,Capellen,1664,2511.5,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-15 0800,Vulkaneifel,Vulkaneifel,150,146.75,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-15 0800,Moselle,Meurthe-et-Moselle,22,16.0,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-08-15 0800,Redange,Redange,878,1181.5,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-15 0800,Arlon,Arlon,3533,4587.5,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-15 0800,Meurthe-et-Moselle,Meurthe-et-Moselle,4626,6198.75,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-15 0800,Bastogne,Bastogne,2995,3005.5,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-15 0800,Saarlouis,Saarlouis,19,28.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-15 0800,Trier,Trier,1365,1489.25,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-15 1600,Moselle,Moselle,4107,5981.0,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-15 1600,Marche-en-Famenne,Marche-en-Famenne,1818,664.25,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-15 1600,Clervaux,Clervaux,1060,1392.5,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-15 1600,Esch-sur-Alzette,Esch-sur-Alzette,10225,16238.25,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-15 1600,Capellen,Capellen,1849,3035.5,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-15 1600,Moselle,Meurthe-et-Moselle,28,15.25,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
2020-08-15 1600,Meurthe-et-Moselle,Meurthe-et-Moselle,5104,7293.5,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-15 1600,Bastogne,Bastogne,3363,3444.75,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-15 1600,Trier,Trier,1612,1702.5,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-15 1600,Vulkaneifel,Vulkaneifel,167,165.75,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-15 1600,Saarlouis,Saarlouis,24,37.0,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-15 1600,Wiltz,Wiltz,1155,1313.5,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-15 1600,Capellen,Esch-sur-Alzette,13,11.5,49.640456129419,5.9634696225832,49.522074327795,6.0254361757286
2020-08-15 1600,Meurthe-et-Moselle,Moselle,38,18.25,48.788772923342,6.161935534586201,49.037552167624,6.6613465360915995
2020-08-15 1600,Redange,Redange,955,1424.75,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-15 1600,Arlon,Arlon,3848,5382.75,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-15 1600,Neufchâteau,Neufchâteau,228,291.5,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-15 1600,Trier-Saarburg,Trier-Saarburg,2538,3047.25,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-15 1600,Merzig-Wadern,Merzig-Wadern,1491,1645.5,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-15 1600,Virton,Virton,2264,2786.0,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-15 1600,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,3383,3683.75,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-15 1600,Echternach,Echternach,969,1180.75,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-15 1600,Grevenmacher,Grevenmacher,986,1499.75,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-15 1600,Verviers,Verviers,738,639.25,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-15 1600,Mersch,Mersch,1490,2272.75,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-15 1600,Luxembourg,Luxembourg,6600,10670.75,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-15 1600,Meuse,Meuse,71,102.0,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-15 1600,Remich,Remich,856,1251.75,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-15 1600,Luxembourg,Esch-sur-Alzette,85,31.5,49.617167595459996,6.1698185880195995,49.522074327795,6.0254361757286
2020-08-15 1600,Vianden,Vianden,353,450.0,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-15 1600,Diekirch,Diekirch,1801,2694.25,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-16 0000,Wiltz,Wiltz,1091,1169.0,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-16 0000,Redange,Redange,833,1247.4,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-16 0000,Neufchâteau,Neufchâteau,225,260.6,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-16 0000,Luxembourg,Luxembourg,5737,8533.6,49.617167595459996,6.1698185880195995,49.617167595459996,6.1698185880195995
2020-08-16 0000,Meuse,Meuse,74,79.8,48.991195748057,5.3813854183080005,48.991195748057,5.3813854183080005
2020-08-16 0000,Vianden,Vianden,339,407.2,49.929415325753006,6.160849578033201,49.929415325753006,6.160849578033201
2020-08-16 0000,Remich,Remich,755,1067.8,49.546659467553,6.3132587076895,49.546659467553,6.3132587076895
2020-08-16 0000,Grevenmacher,Grevenmacher,915,1286.8,49.689340953569,6.349623076410801,49.689340953569,6.349623076410801
2020-08-16 0000,Echternach,Echternach,954,1018.6,49.787048814884,6.3757679255438,49.787048814884,6.3757679255438
2020-08-16 0000,Eifelkreis-Bitburg-Prüm,Eifelkreis-Bitburg-Prüm,3271,3496.0,50.06209665165,6.4102003124805,50.06209665165,6.4102003124805
2020-08-16 0000,Merzig-Wadern,Merzig-Wadern,1306,1455.4,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-16 0000,Saarlouis,Saarlouis,18,25.6,49.355396178189004,6.7754906297741995,49.355396178189004,6.7754906297741995
2020-08-16 0000,Trier-Saarburg,Trier-Saarburg,2380,2760.6,49.696535167735995,6.695377539178799,49.696535167735995,6.695377539178799
2020-08-16 0000,Vulkaneifel,Vulkaneifel,164,152.0,50.238281624738995,6.748623720576,50.238281624738995,6.748623720576
2020-08-16 0000,Trier,Trier,1295,1400.4,49.762781847047,6.6556081013759005,49.762781847047,6.6556081013759005
2020-08-16 0000,Bastogne,Bastogne,3098,3074.8,50.084349168341,5.7478738060997,50.084349168341,5.7478738060997
2020-08-16 0000,Meurthe-et-Moselle,Meurthe-et-Moselle,4660,6308.8,48.788772923342,6.161935534586201,48.788772923342,6.161935534586201
2020-08-16 0000,Arlon,Arlon,3570,4633.4,49.679280516079,5.779684440694799,49.679280516079,5.779684440694799
2020-08-16 0000,Moselle,Moselle,3683,5087.2,49.037552167624,6.6613465360915995,49.037552167624,6.6613465360915995
2020-08-16 0000,Marche-en-Famenne,Marche-en-Famenne,1544,583.4,50.230098481644,5.4993210277722,50.230098481644,5.4993210277722
2020-08-16 0000,Clervaux,Clervaux,1018,1225.0,50.065104642356005,6.0130325647522,50.065104642356005,6.0130325647522
2020-08-16 0000,Verviers,Verviers,675,569.6,50.46421316125,6.022040567855201,50.46421316125,6.022040567855201
2020-08-16 0000,Esch-sur-Alzette,Esch-sur-Alzette,9023,13641.2,49.522074327795,6.0254361757286,49.522074327795,6.0254361757286
2020-08-16 0000,Virton,Virton,2013,2414.4,49.665627535954,5.4889092788252,49.665627535954,5.4889092788252
2020-08-16 0000,Capellen,Capellen,1671,2536.8,49.640456129419,5.9634696225832,49.640456129419,5.9634696225832
2020-08-16 0000,Mersch,Mersch,1376,1947.4,49.756366536944,6.1166859462950995,49.756366536944,6.1166859462950995
2020-08-16 0000,Diekirch,Diekirch,1650,2314.6,49.86111802693,6.1316698751135,49.86111802693,6.1316698751135
2020-08-16 0800,Merzig-Wadern,Merzig-Wadern,1272,1482.6,49.495883763829,6.6805543204747,49.495883763829,6.6805543204747
2020-08-16 0800,Neufchâteau,Neufchâteau,228,262.2,49.910928577947,5.2937415330724,49.910928577947,5.2937415330724
2020-08-16 0800,Redange,Redange,845,1236.8,49.799144752519,5.8885422366937,49.799144752519,5.8885422366937
2020-08-16 0800,Wiltz,Wiltz,1034,1167.6,49.93671959327,5.910789790791099,49.93671959327,5.910789790791099
2020-08-16 0800,Moselle,Meurthe-et-Moselle,19,10.2,49.037552167624,6.6613465360915995,48.788772923342,6.161935534586201
