date_time,name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2020-03-02,Arr. Oudenaarde,-0.004258201015472636,0.13985105096312636
2020-03-03,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.006706301631622133,0.15766359850377398
2020-03-03,Arr. Ieper,0.024480244379341157,0.12122943614409053
2020-03-03,Arr. Namur,0.024692138835414015,0.1470774451299937
2020-03-03,Arr. Arlon,0.07820979205759056,0.13985246913098473
2020-03-03,Arr. Liège,0.035718914105731095,0.15608921355795394
2020-03-03,Arr. Marche-en-Famenne,0.03218688544956417,0.16350500671804094
2020-03-03,Arr. Thuin,0.021007456862747173,0.15932017043126093
2020-03-03,Arr. Antwerpen,0.019579573150367662,0.12847120352168506
2020-03-03,Arr. Brugge,0.05209761325365544,0.13760233654686832
2020-03-03,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,-0.03391644597178006,0.1370183964821113
2020-03-03,Arr. Bastogne,0.06860007139797894,0.15765550555283886
2020-03-03,Arr. Waremme,0.02606092836267843,0.13988569901328576
2020-03-03,Arr. Sint-Niklaas,0.0678250840552997,0.1249996130273264
2020-03-03,Arr. Soignies,0.03830782572602372,0.1597637102469346
2020-03-03,Arr. Oostende,0.05311546839963625,0.1514018879744147
2020-03-03,Arr. Tournai,0.04959797497763879,0.14847589708025485
2020-03-03,Arr. Kortrijk,0.04351796728603656,0.12059544270382372
2020-03-03,Arr. Halle-Vilvoorde,0.1057756976505006,0.12733370889614096
2020-03-03,Arr. Oudenaarde,0.022483792552645085,0.1286658157624798
2020-03-03,Arr. Virton,0.11571045898540927,0.14759741576118926
2020-03-03,Arr. Philippeville,0.013354294980458448,0.15771403899452888
2020-03-03,Arr. Verviers - communes francophones,0.050945598792930105,0.15330654872385946
2020-03-03,Arr. Mechelen,0.04298266949145549,0.1197516681913759
2020-03-03,Arr. Diksmuide,0.01277013157097484,0.13044233874265554
2020-03-03,Arr. Turnhout,0.05192617021331916,0.1203794411741995
2020-03-03,Arr. Ath,0.02294623145105221,0.1454873736020875
2020-03-03,Arr. Gent,0.025000651013412523,0.12423842266723086
2020-03-03,Arr. Tielt,0.019226260504598518,0.11637320049402712
2020-03-03,Arr. Hasselt,0.03976275068410395,0.12351641583280387
2020-03-03,Arr. Mons,-0.0004924173869294021,0.1646816625098435
2020-03-03,Arr. Mouscron,0.061988369767682676,0.14259536816501406
2020-03-03,Arr. Maaseik,0.01223813901750587,0.12503944628422464
2020-03-03,Arr. Veurne,0.02039713860105304,0.1700654343861576
2020-03-03,Arr. Dinant,0.046923491297145584,0.16470079273669042
2020-03-03,Arr. Roeselare,0.003020648023162988,0.11829622571561753
2020-03-03,Arr. Aalst,0.006938637517496242,0.1373328437881435
2020-03-03,Arr. Dendermonde,0.04125165865119965,0.12703008198776505
2020-03-03,Arr. Neufchâteau,0.08530989301274533,0.15655321828781807
2020-03-03,Arr. Huy,0.06797589631127185,0.1490283874121723
2020-03-03,Arr. Nivelles,0.08914499972182864,0.1346238244140614
2020-03-03,Arr. Leuven,0.031094714967361037,0.12836591707200942
2020-03-03,Arr. Eeklo,0.02087816508571444,0.12932905799186198
2020-03-03,Arr. Charleroi,0.014635949088333962,0.16570612929544346
2020-03-03,Arr. Tongeren,0.007241170537588094,0.13285723844725686
2020-03-04,Arr. Neufchâteau,0.05295854003343351,0.1567072096723265
2020-03-04,Arr. Huy,0.03203644137487166,0.1508917673586498
2020-03-04,Arr. Nivelles,0.02693431998922208,0.13276764897966545
2020-03-04,Arr. Mechelen,0.01834358845653604,0.12007601186595912
2020-03-04,Arr. Leuven,-0.00738338485362278,0.12813933640330386
2020-03-04,Arr. Charleroi,-0.0014283694002254171,0.16722805794757914
2020-03-04,Arr. Dendermonde,0.03512386303878669,0.1241004240966356
2020-03-04,Arr. Eeklo,0.018844002276413283,0.13250847142330238
2020-03-04,Arr. Aalst,0.004190024974306982,0.13680493828512974
2020-03-04,Arr. Mouscron,0.012458719137776205,0.14990590494360226
2020-03-04,Arr. Roeselare,-0.002101454789049698,0.1223685989183584
2020-03-04,Arr. Tongeren,-0.0090672924363806,0.13476453551114465
2020-03-04,Arr. Maaseik,0.013287981602704942,0.12212837107128098
2020-03-04,Arr. Mons,0.002754719971654938,0.1566721280560818
2020-03-04,Arr. Hasselt,0.007472974297674081,0.1264289384462056
2020-03-04,Arr. Tielt,0.005642868798493115,0.11590272792658712
2020-03-04,Arr. Gent,0.008695697033466742,0.12193559638776336
2020-03-04,Arr. Ath,0.015005526750616097,0.14185596745045534
2020-03-04,Arr. Veurne,0.001361822274322815,0.17141695437110666
2020-03-04,Arr. Philippeville,-0.010264783168857995,0.15669207879406138
2020-03-04,Arr. Dinant,0.023377380844224648,0.17089317949097338
2020-03-04,Arr. Namur,0.019253009894231052,0.1466333441232356
2020-03-04,Arr. Oudenaarde,-0.003235154331934202,0.12966475243040715
2020-03-04,Arr. Brugge,0.024373059716765372,0.13607757657542688
2020-03-04,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.14377676256462882,0.1533882207890475
2020-03-04,Arr. Halle-Vilvoorde,0.05259229364751737,0.12730398881477056
2020-03-04,Arr. Tournai,0.0059376708133430725,0.1460740106962196
2020-03-04,Arr. Kortrijk,0.00146560438466329,0.12547549536136254
2020-03-04,Arr. Oostende,0.03335403523797235,0.15276187473074698
2020-03-04,Arr. Soignies,0.015323287886513031,0.15931575363131387
2020-03-04,Arr. Sint-Niklaas,0.048054348641242674,0.12674047570177666
2020-03-04,Arr. Waremme,0.01429957225323996,0.1424116747891967
2020-03-04,Arr. Bastogne,0.002260278745420806,0.16082642416300427
2020-03-04,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,0.004389362911972157,0.13766741067258104
2020-03-04,Arr. Verviers - communes francophones,0.01825565127348055,0.1542260425899707
2020-03-04,Arr. Antwerpen,0.019784048323572858,0.12787950856445254
2020-03-04,Arr. Thuin,0.00915468420129744,0.15696663742847866
2020-03-04,Arr. Marche-en-Famenne,0.005975535798563579,0.16776831460518415
2020-03-04,Arr. Arlon,0.05617990620770983,0.1389037663110716
2020-03-04,Arr. Liège,0.015566279565798044,0.15699705155799992
2020-03-04,Arr. Ieper,0.017340373268498604,0.12216158435336155
2020-03-04,Arr. Virton,0.04241752760523946,0.1425496026633007
2020-03-04,Arr. Diksmuide,-0.004374992274027288,0.11595385152231505
2020-03-04,Arr. Turnhout,0.021690181130470877,0.12529219974941494
2020-03-05,Arr. Ath,0.006971961010106176,0.1485046086272278
2020-03-05,Arr. Mechelen,0.01033688265091267,0.13421042489221824
2020-03-05,Arr. Charleroi,0.0106649186534248,0.1693359910940689
2020-03-05,Arr. Leuven,-0.024162221217570237,0.1343840165448739
2020-03-05,Arr. Eeklo,0.007122562221235192,0.1344255054833172
2020-03-05,Arr. Huy,0.023717537240276657,0.14494902836818346
2020-03-05,Arr. Nivelles,0.025753246213792377,0.13689764483386715
2020-03-05,Arr. Neufchâteau,0.042284695188357965,0.15408804590057193
2020-03-05,Arr. Aalst,-0.02367949635772191,0.1469659573964492
2020-03-05,Arr. Roeselare,-0.024717897142926368,0.12892637253155964
2020-03-05,Arr. Veurne,-0.047361633609044496,0.1941454713819575
2020-03-05,Arr. Tongeren,-0.019024692942913368,0.14072624756099958
2020-03-05,Arr. Mouscron,0.04133032257286694,0.14687601362824398
2020-03-05,Arr. Maaseik,-0.014080183584787569,0.12711079154201116
2020-03-05,Arr. Mons,-0.004290400319039338,0.16397481825380894
2020-03-05,Arr. Hasselt,-0.015104643667836388,0.13277278251684038
2020-03-05,Arr. Tielt,-0.02334505072913583,0.12726153950566302
2020-03-05,Arr. Gent,-0.016285717502628656,0.13244949030438574
2020-03-05,Arr. Turnhout,-0.007266302083030214,0.1327413490987831
2020-03-05,Arr. Dinant,0.03345340947742815,0.17200326913325725
2020-03-05,Arr. Diksmuide,0.011550654997509784,0.1213848407357212
2020-03-05,Arr. Philippeville,-0.025312098975423376,0.1683228526533618
2020-03-05,Arr. Dendermonde,0.014594387475426266,0.14234261359892186
2020-03-05,Arr. Namur,0.006507900801695087,0.14477785695373674
2020-03-05,Arr. Oudenaarde,-0.013789278135632287,0.14089720790006607
2020-03-05,Arr. Virton,0.07400451523311245,0.15937622354549094
2020-03-05,Arr. Brugge,-0.0005542026970491382,0.15133130515140766
2020-03-05,Arr. Kortrijk,-0.008408395457519292,0.1309411072785175
2020-03-05,Arr. Halle-Vilvoorde,0.04359506496267408,0.12973686984940974
2020-03-05,Arr. Tournai,0.004845585947868582,0.15233414968230646
2020-03-05,Arr. Oostende,0.014732070204865276,0.1671352178248418
2020-03-05,Arr. Waremme,-0.033035108393953364,0.1430468100574895
2020-03-05,Arr. Soignies,-0.002953053549911979,0.16058015421713984
2020-03-05,Arr. Sint-Niklaas,0.00689471562498157,0.14437095446198525
2020-03-05,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.00815076536704187,0.17106985366964073
2020-03-05,Arr. Bastogne,0.01813903033220005,0.1670150577007554
2020-03-05,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,0.005998872702392956,0.14475982453039887
2020-03-05,Arr. Ieper,-0.011312265405756644,0.13668365409805389
2020-03-05,Arr. Liège,0.002783708051304561,0.16303921046829625
2020-03-05,Arr. Marche-en-Famenne,0.0035775166901090725,0.1719491039279967
2020-03-05,Arr. Arlon,0.08254880553938519,0.14614995085637147
2020-03-05,Arr. Antwerpen,-0.014129733725831876,0.14035190294081198
2020-03-05,Arr. Verviers - communes francophones,0.007666962385231655,0.16217005289513475
2020-03-05,Arr. Thuin,-0.0006382737036892522,0.169665436719279
2020-03-06,Arr. Leuven,-0.018292937273148624,0.12566650112550518
2020-03-06,Arr. Aalst,-0.031456097893061065,0.13743594759224706
2020-03-06,Arr. Eeklo,0.001835564891928103,0.11990296365766598
2020-03-06,Arr. Nivelles,0.001569180184847791,0.1322199932118149
2020-03-06,Arr. Neufchâteau,0.04124566410288417,0.14860645594006805
2020-03-06,Arr. Huy,-0.004339950896857018,0.14646485404353868
2020-03-06,Arr. Mechelen,-0.015447975502042334,0.11780539443528044
2020-03-06,Arr. Dendermonde,-0.0025463357684362693,0.128976142524175
2020-03-06,Arr. Veurne,0.0018503458493974024,0.14931613283908327
2020-03-06,Arr. Mouscron,0.021246921997803685,0.13606704564913535
2020-03-06,Arr. Tongeren,-0.03670100707035179,0.1342562155876897
2020-03-06,Arr. Maaseik,-0.016592635221047453,0.1209091543490077
2020-03-06,Arr. Mons,-0.031115385545378214,0.15085894933576185
2020-03-06,Arr. Hasselt,-0.019386986129983498,0.12294416982917848
2020-03-06,Arr. Tielt,-0.019936369394675208,0.11478004924927322
2020-03-06,Arr. Gent,0.00033947429789003727,0.1174684567783691
2020-03-06,Arr. Ath,-0.0055901291308748675,0.13072579139746707
2020-03-06,Arr. Diksmuide,-0.012921081920290295,0.1129612919262696
2020-03-06,Arr. Roeselare,-0.00031776927525392103,0.10783498281226916
2020-03-06,Arr. Philippeville,-0.0060970754771241704,0.13973053732641116
2020-03-06,Arr. Charleroi,-0.004888757766365044,0.16274050042541172
2020-03-06,Arr. Ieper,0.0049831322368725185,0.11280117598287523
2020-03-06,Arr. Turnhout,-0.0036910120944943603,0.11645790014123585
2020-03-06,Arr. Oudenaarde,-0.002291873370220577,0.12570668892063228
2020-03-06,Arr. Halle-Vilvoorde,0.028526728364911262,0.12262159013840895
2020-03-06,Arr. Kortrijk,-0.0054459147157469145,0.11388284316902805
2020-03-06,Arr. Tournai,0.017450403343356416,0.13624120367104078
2020-03-06,Arr. Soignies,-0.0037338257529357884,0.1482025644239975
2020-03-06,Arr. Sint-Niklaas,0.012557139426908712,0.12896310120663199
2020-03-06,Arr. Oostende,0.0017063213572078972,0.1468992096332025
2020-03-06,Arr. Virton,0.02736144039078621,0.14048887874348026
2020-03-06,Arr. Bastogne,-0.024323620093391868,0.15120837338925205
2020-03-06,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,-0.02092956323532704,0.13745858386549673
2020-03-06,Arr. Verviers - communes francophones,0.007639313933853303,0.15620164779157858
2020-03-06,Arr. Antwerpen,-0.014319192966275488,0.12708524230137186
2020-03-06,Arr. Thuin,-0.00371517811122951,0.14707948873638524
2020-03-06,Arr. Marche-en-Famenne,0.008043134760995291,0.15233488438724455
2020-03-06,Arr. Liège,0.0031921117757883178,0.1562543584834271
2020-03-06,Arr. Arlon,0.051007897749186765,0.12892093800121354
2020-03-06,Arr. Namur,0.0029557769199248323,0.13628432592535678
2020-03-06,Arr. Waremme,-0.012676723522330857,0.13250582197663585
2020-03-06,Arr. Dinant,0.0117842957079399,0.16711595503566282
2020-03-06,Arr. Brugge,0.006653366370264153,0.1236543745500382
2020-03-06,Bezirk Verviers - Deutschsprachige Gemeinschaft,-0.04515726390981156,0.16177876580793754
2020-03-07,Arr. Liège,0.024844765100867573,0.19055927925267305
2020-03-07,Arr. Marche-en-Famenne,0.0006650596453579622,0.18840840819055732
2020-03-07,Arr. Thuin,0.028029666883980817,0.19115740542548293
2020-03-07,Arr. Verviers - communes francophones,0.02718702932241268,0.18892319902552354
2020-03-07,Arr. Antwerpen,0.06417752479875874,0.15715678674715114
2020-03-07,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,0.02424442877682924,0.1708668607198345
2020-03-07,Arr. Bastogne,0.027058229093690003,0.19021369565977486
2020-03-07,Arr. Sint-Niklaas,0.08118530150206539,0.15736282974809826
2020-03-07,Arr. Soignies,0.04855111353215241,0.18691977214138944
2020-03-07,Arr. Oostende,0.10420755596106526,0.1716691378102808
2020-03-07,Arr. Tournai,0.03887898049543277,0.17463542949904015
2020-03-07,Arr. Kortrijk,0.07041333981809687,0.1479434043869667
2020-03-07,Arr. Halle-Vilvoorde,0.06861815616077288,0.15805305285272964
2020-03-07,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.06665944941420457,0.17644350210293294
2020-03-07,Arr. Brugge,0.07406220832732135,0.1553210882723246
2020-03-07,Arr. Oudenaarde,0.10362794250609736,0.1572113399352583
2020-03-07,Arr. Ath,0.032374975934504266,0.17229281631196444
2020-03-07,Arr. Turnhout,0.0612159510736192,0.14549085794554548
2020-03-07,Arr. Dinant,0.05360469691175004,0.20208805595487364
2020-03-07,Arr. Arlon,0.03800995544424525,0.17932191825222965
2020-03-07,Arr. Namur,0.05278652905929497,0.16951892806832214
2020-03-07,Arr. Waremme,0.05992817817911456,0.1713348671853991
2020-03-07,Arr. Virton,0.08321014805495516,0.1945153270782992
2020-03-07,Arr. Ieper,0.06826895757582373,0.14052968064072255
2020-03-07,Arr. Tielt,0.06779051767873635,0.14006747759985552
2020-03-07,Arr. Hasselt,0.050137626556731686,0.1462914682015921
2020-03-07,Arr. Mouscron,0.05702381841986137,0.1731813663086364
2020-03-07,Arr. Mons,0.029923071830709982,0.18940739100827328
2020-03-07,Arr. Maaseik,0.04322976618386173,0.15024568723657153
2020-03-07,Arr. Tongeren,0.03517555986093717,0.15534184398501166
2020-03-07,Arr. Veurne,0.11429463564123846,0.16418456318848731
2020-03-07,Arr. Roeselare,0.09214671359907776,0.14191766591886204
2020-03-07,Arr. Dendermonde,0.06333758080675493,0.1602223612153967
2020-03-07,Arr. Gent,0.07699744683558123,0.15313680537020669
2020-03-07,Arr. Neufchâteau,0.0955844948624933,0.17858575918831626
2020-03-07,Arr. Aalst,0.03702438406909903,0.16647218180749954
2020-03-07,Arr. Diksmuide,0.08305072951157769,0.1501338705651758
2020-03-07,Arr. Mechelen,0.04717315131032705,0.15390688972845734
2020-03-07,Arr. Charleroi,0.04883194516496616,0.1980760378793175
2020-03-07,Arr. Philippeville,0.05874473616177971,0.1914866576975283
2020-03-07,Arr. Eeklo,0.11201374293893762,0.15833360583079126
2020-03-07,Arr. Nivelles,0.05332640831819705,0.1734780511373246
2020-03-07,Arr. Huy,0.02918411174610655,0.18318538560266773
2020-03-07,Arr. Leuven,0.04533766226781236,0.1538414816748979
2020-03-08,Arr. Antwerpen,0.09185246305023867,0.2416375627026732
2020-03-08,Arr. Philippeville,0.0492690253077171,0.2952140587282149
2020-03-08,Arr. Arlon,0.04757861663433914,0.28830645897917745
2020-03-08,Arr. Liège,0.048509523795464055,0.2807032606982187
2020-03-08,Arr. Marche-en-Famenne,0.08456358072888437,0.2487758057332614
2020-03-08,Arr. Thuin,-0.004008325748965814,0.2900752890427715
2020-03-08,Arr. Namur,0.020872369728959315,0.2747289283913054
2020-03-08,Arr. Verviers - communes francophones,0.06134497112499231,0.2629384670838415
2020-03-08,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,-0.003192649940011349,0.2638774127549494
2020-03-08,Arr. Oostende,0.09703984976038588,0.23466658369866225
2020-03-08,Arr. Waremme,0.10209283014299393,0.2767388315023613
2020-03-08,Arr. Sint-Niklaas,0.06489782770442816,0.2463147742754432
2020-03-08,Arr. Soignies,0.03389003559019763,0.2879817644562423
2020-03-08,Arr. Tournai,0.04140565418932116,0.2601349721492577
2020-03-08,Arr. Kortrijk,0.07257296836905881,0.22956765464124704
2020-03-08,Arr. Halle-Vilvoorde,0.01799657274084647,0.25796850447385145
2020-03-08,Arr. Brugge,0.08074988949131304,0.22235270659082648
2020-03-08,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.17961681544450447,0.21282508787185936
2020-03-08,Arr. Ieper,0.1029714188197165,0.21589453679637574
2020-03-08,Arr. Bastogne,0.02922087350122089,0.2471782783605493
2020-03-08,Arr. Virton,0.03607428741314999,0.28259999177738004
2020-03-08,Arr. Oudenaarde,0.06542590383554546,0.2530460291281024
2020-03-08,Arr. Mechelen,0.024569510358327027,0.23310676802975455
2020-03-08,Arr. Ath,-0.004959182030020172,0.2776510411261767
2020-03-08,Arr. Turnhout,0.07278931646493399,0.2234351993876812
2020-03-08,Arr. Dinant,0.049175904484507336,0.2791650023399423
2020-03-08,Arr. Gent,0.0793512252886318,0.2338532126860033
2020-03-08,Arr. Tielt,0.0565062128076076,0.22493595402434166
2020-03-08,Arr. Diksmuide,0.1406197776086354,0.21684902175577636
2020-03-08,Arr. Mouscron,0.01648418031514768,0.2694473582711445
2020-03-08,Arr. Mons,0.0063569480162027105,0.29630760570274506
2020-03-08,Arr. Maaseik,0.0853380006227783,0.21153505566129294
2020-03-08,Arr. Tongeren,0.16833651260076582,0.2249307190159497
2020-03-08,Arr. Hasselt,0.07989507301284587,0.2257087925979304
2020-03-08,Arr. Roeselare,0.09741750331170894,0.22020183376529126
2020-03-08,Arr. Aalst,0.047443377200275264,0.2665680034731077
2020-03-08,Arr. Dendermonde,0.05272456512056605,0.2539813682365654
2020-03-08,Arr. Huy,0.049052799199512005,0.2784506550413745
2020-03-08,Arr. Neufchâteau,0.06863176565992428,0.26381695258796184
2020-03-08,Arr. Eeklo,0.07737543832415315,0.2349559333277673
2020-03-08,Arr. Veurne,0.06484195664415351,0.23699521249047556
2020-03-08,Arr. Leuven,0.06552170163045097,0.2450567018310575
2020-03-08,Arr. Nivelles,0.036527557582469165,0.28013696634543
2020-03-08,Arr. Charleroi,0.033069104310226895,0.2941657018158263
2020-03-09,Arr. Tongeren,0.02415549097495564,0.1359972902946544
2020-03-09,Arr. Roeselare,0.005569318732964072,0.1237491924794654
2020-03-09,Arr. Aalst,0.05412623267113136,0.14264888521054506
2020-03-09,Arr. Neufchâteau,0.09252509733255687,0.15317894512669186
2020-03-09,Arr. Huy,0.0547284473253152,0.1557833798326224
2020-03-09,Arr. Eeklo,0.06354092807268788,0.12526041021718926
2020-03-09,Arr. Nivelles,0.0799839392023437,0.14566370064879236
2020-03-09,Arr. Dendermonde,0.047372793810184485,0.13386760992749022
2020-03-09,Arr. Mouscron,0.027727695434452842,0.1565203029257495
2020-03-09,Arr. Dinant,0.06012140555147993,0.167691488510634
2020-03-09,Arr. Mons,0.03778153520264537,0.1647427515307172
2020-03-09,Arr. Tielt,0.043691197925856386,0.12044189700134444
2020-03-09,Arr. Hasselt,0.020498925335940117,0.13131791803453965
2020-03-09,Arr. Gent,0.06229926753700357,0.1235795854525634
2020-03-09,Arr. Ath,0.056060720573776965,0.14528697904439866
2020-03-09,Arr. Leuven,0.02691186218871469,0.13211660230787906
2020-03-09,Arr. Turnhout,0.033594687360568164,0.12582185273056304
2020-03-09,Arr. Sint-Niklaas,0.04990258419987062,0.13514891539742388
2020-03-09,Arr. Soignies,0.044017282151529565,0.15899700309632514
2020-03-09,Arr. Maaseik,0.037923954108840766,0.1270882613753487
2020-03-09,Arr. Charleroi,0.020132747004575804,0.17639488154266514
2020-03-09,Arr. Veurne,0.013307915916053095,0.16481261959505075
2020-03-09,Arr. Diksmuide,0.04168983877455533,0.1261164337603742
2020-03-09,Arr. Oudenaarde,0.030898505847166174,0.1365830132594277
2020-03-09,Bezirk Verviers - Deutschsprachige Gemeinschaft,0.10767826088978634,0.1502203398492713
2020-03-09,Arr. Brugge,0.04063413167197247,0.1397948962616835
2020-03-09,Arr. Halle-Vilvoorde,0.0900329664383075,0.1299988343451364
2020-03-09,Arr. Kortrijk,0.041536499357455715,0.12404893163712713
2020-03-09,Arr. Mechelen,0.0328309871779428,0.12906463135218774
2020-03-09,Arr. Oostende,0.06479598317322205,0.14801416371758133
2020-03-09,Arr. Waremme,0.07051704448956875,0.13752521125267544
